time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
5509.834900000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000523	650.0000000000097	1	1	0	1	0	1	0	1	0	0
5543.888800000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000532	650.0000000000116	1	1	0	1	0	1	0	1	0	0
5578.5988	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000054	650.0000000000124	1	1	0	1	0	1	0	1	0	0
5612.974500000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000541	650.0000000000134	1	1	0	1	0	1	0	1	0	0
5646.8331000000035	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000054	650.0000000000136	1	1	0	1	0	1	0	1	0	0
5680.947100000005	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000532	650.0000000000136	1	1	0	1	0	1	0	1	0	0
5715.057000000001	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000523	650.0000000000135	1	1	0	1	0	1	0	1	0	0
5748.873100000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.00000000005	650.0000000000132	1	1	0	1	0	1	0	1	0	0
5782.840000000004	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000489	650.000000000013	1	1	0	1	0	1	0	1	0	0
5817.787500000006	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000477	650.0000000000126	1	1	0	1	0	1	0	1	0	0
5851.7413000000015	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000468	650.000000000012	1	1	0	1	0	1	0	1	0	0
5885.738400000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.000000000047	650.0000000000118	1	1	0	1	0	1	0	1	0	0
5919.796300000002	0.0	0.0	0.0	0.0	0.0	0.0	1200.0000000000475	650.0000000000117	1	1	0	1	0	1	0	1	0	0
5953.939100000003	0.5430856347084045	0.32740771770477295	0.4938926696777344	0.25669240951538086	0.6092096567153931	0.26451802253723145	1198.1195875793421	649.5602893776031	1	1	0	1	0	1	0	1	0	0
5988.9490000000005	0.5430856347084045	0.32740771770477295	0.4938926696777344	0.25669240951538086	0.6092096567153931	0.26451802253723145	1160.2815096835504	640.7123342167508	1	1	0	1	0	1	0	1	0	0
6023.920100000003	0.5430856347084045	0.32740771770477295	0.4938926696777344	0.25669240951538086	0.6092096567153931	0.26451802253723145	945.1164534650752	590.3987116578414	1	1	0	1	0	1	0	1	0	0
6057.919300000001	0.3947596549987793	0.352481484413147	0.337531179189682	0.3002878427505493	0.45545631647109985	0.2820638418197632	731.6249733991317	540.4764336803516	1	1	0	1	0	1	0	1	0	0
6092.125100000005	0.3947596549987793	0.352481484413147	0.337531179189682	0.3002878427505493	0.45545631647109985	0.2820638418197632	525.5714573508119	492.2934293598707	1	1	0	1	0	1	0	1	0	0
6127.043000000005	0.3754439353942871	0.3619091808795929	0.3130094110965729	0.31412914395332336	0.4326186180114746	0.29219210147857666	569.1950673928586	502.4942579185951	1	1	0	1	0	1	0	1	0	0
6161.9306	0.3754439353942871	0.3619091808795929	0.3130094110965729	0.31412914395332336	0.4326186180114746	0.29219210147857666	776.768770353618	551.0327386899287	1	1	0	1	0	1	0	1	0	0
6195.932200000003	0.3754439353942871	0.3619091808795929	0.3130094110965729	0.31412914395332336	0.4326186180114746	0.29219210147857666	1011.4794284784166	605.9168526394246	1	1	0	1	0	1	0	1	0	0
6230.1951000000045	0.3754439353942871	0.3619091808795929	0.3130094110965729	0.31412914395332336	0.4326186180114746	0.29219210147857666	1182.6795867086203	645.9498407770229	1	1	0	1	0	1	0	1	0	0
6265.1944	0.3459410071372986	0.376953125	0.2836102247238159	0.33894288539886475	0.3968203663825989	0.3045654296875	1264.6128787804469	665.1089031487716	1	1	0	1	0	1	0	1	0	0
6299.1607	0.3459410071372986	0.376953125	0.2836102247238159	0.33894288539886475	0.3968203663825989	0.3045654296875	1277.934123738788	668.2239075208943	1	1	0	1	0	1	0	1	0	0
6334.156800000004	0.3459410071372986	0.376953125	0.2836102247238159	0.33894288539886475	0.3968203663825989	0.3045654296875	1261.262681968422	664.3255020665467	1	1	0	1	0	1	0	1	0	0
6369.1633	0.3459410071372986	0.376953125	0.2836102247238159	0.33894288539886475	0.3968203663825989	0.3045654296875	1229.1662366762007	656.8201549516534	1	1	0	1	0	1	0	1	0	0
6403.196200000006	0.3367161750793457	0.3857914209365845	0.290635347366333	0.33852359652519226	0.3898037374019623	0.31225335597991943	1202.479797212236	650.5798691625553	1	1	0	1	0	1	0	1	0	0
6437.397600000004	0.3367161750793457	0.3857914209365845	0.290635347366333	0.33852359652519226	0.3898037374019623	0.31225335597991943	1188.7632649096831	647.372431852722	1	1	0	1	0	1	0	1	0	0
6471.492400000003	0.3367161750793457	0.3857914209365845	0.290635347366333	0.33852359652519226	0.3898037374019623	0.31225335597991943	1186.5177985595792	646.8473579936417	1	1	0	1	0	1	0	1	0	0
